Brand,Model,KM Driven,Km/L,Range (Electric),Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-Sæder,Leather Interior,Glass Roof,Headup Display,Isofix,Klimaanlæg,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Fuel_Type,Horsepower
Renault,Zoe,16870.0,18.0,385.0,Automatgear,154900.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4807762-brugt-renault-zoe-52-intens,2020,El,135.0
Renault,Zoe,15000.0,18.0,385.0,Automatgear,154900.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4807761-brugt-renault-zoe-52-intens,2020,El,135.0
Renault,Zoe,33000.0,17.0,395.0,Automatgear,129900.0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4785499-brugt-renault-zoe-52-kwh-go-108hk-5d-aut,2020,El,108.0
Renault,Zoe,7000.0,18.0,385.0,Automatgear,164900.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,https://www.autouncle.dk/da/d/4807760-brugt-renault-zoe-52-intens,2020,El,135.0
Renault,Zoe,22000.0,17.0,385.0,Automatgear,129900.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4795910-brugt-renault-zoe-52-life,2020,El,108.0
Renault,Mégane,4500.0,17.0,428.0,Automatgear,279900.0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4829358-brugt-renault-megane-iv-60-iconic,2020,El,220.0
Renault,Zoe,62000.0,17.0,317.0,Automatgear,108000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4479551-brugt-renault-zoe-r90-41-kwh-aut,2020,El,92.0
Renault,Twingo,5000.0,16.0,190.0,Automatgear,135000.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4820368-brugt-renault-twingo-electric-intens,2020,El,82.0
Seat,Mii,21000.0,14.0,259.0,Automatgear,119800.0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4817213-brugt-seat-mii-electric-electric,2020,El,83.0
Skoda,Enyaq,19000.0,16.0,370.0,Automatgear,229300.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4817212-brugt-skoda-enyaq-iv-iv,2020,El,148.0
Skoda,Enyaq,38000.0,16.0,400.0,Automatgear,298900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,https://www.autouncle.dk/da/d/4823480-brugt-skoda-enyaq-iv-60-iv-sportline,2020,El,179.0
Skoda,Enyaq,40500.0,17.0,536.0,Automatgear,339900.0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4792108-brugt-skoda-enyaq-iv-80-iv,2020,El,204.0
Skoda,Enyaq,16000.0,17.0,534.0,Automatgear,379000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4685070-brugt-skoda-enyaq-iv-80-iv-ultra,2022,El,204.0
Skoda,Enyaq,35000.0,17.0,534.0,Automatgear,450000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4316423-brugt-skoda-enyaq-iv-80-matrix-ecosuite-towbar-memory-full-all-season-tyres,2020,El,204.0
Tesla,Model 3,19000.0,14.0,495.0,Automatgear,254995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4827716-brugt-tesla-model-3-rwd,2023,El,283.0
Tesla,Model 3,74000.0,16.0,567.0,Automatgear,289900.0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4817976-brugt-tesla-model-3-performance-awd,2020,El,513.0
Tesla,Model 3,84000.0,16.0,580.0,Automatgear,249500.0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4829182-brugt-tesla-model-3-long-range-awd,2020,El,498.0
Tesla,Model Y,20000.0,16.0,533.0,Automatgear,349999.0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4820370-brugt-tesla-model-y-long-range-awd,2020,El,514.0
Tesla,Model 3,29850.0,14.0,448.0,Automatgear,249900.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4779332-brugt-tesla-model-3-244,2021,El,325.0
Tesla,Model 3,42000.0,16.0,547.0,Automatgear,359995.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4405813-brugt-tesla-model-3-393-kw,2020,El,534.0
Tesla,Model X,108000.0,16.0,467.0,Automatgear,479500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4787718-brugt-tesla-model-x-p90d-ludicrous-7prs,2016,El,419.0558375634518
Tesla,Model X,113000.0,16.0,417.0,Automatgear,359900.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4786670-brugt-tesla-model-x-75d,2020,El,419.0558375634518
Audi,Q4,8200.0,17.0,521.0,Automatgear,459000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4413659-brugt-audi-q4-e-tron-40-s-line,2020,El,204.0
Audi,Q4,10300.0,17.0,521.0,Automatgear,449000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4476891-brugt-audi-q4-e-tron-150kw,2020,El,202.0
Audi,Q4,36500.0,17.0,521.0,Automatgear,515000.0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4127114-brugt-audi-q4-e-tron-40-attitude-s-line,2021,El,202.0
BMW,iX,7200.0,19.0,425.0,Automatgear,539000.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4464296-brugt-bmw-ix-xdrive40-sport,2020,El,326.0
BMW,iX3,34000.0,18.0,453.0,Automatgear,499900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4833535-brugt-bmw-ix3-charged-plus-m-sport,2020,El,286.0
BMW,i4,24000.0,16.0,589.0,Automatgear,409000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4675863-brugt-bmw-i4-40-edrive,2022,El,340.0
BMW,i4,26000.0,18.0,513.0,Automatgear,549000.0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4764198-brugt-bmw-i4-m50-xdrive,2020,El,544.0
BMW,iX1,9000.0,18.0,429.0,Automatgear,519000.0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4816077-brugt-bmw-ix1-xdrive30-fully-charged,2020,El,313.0
Dacia,Spring,115.0,14.0,230.0,Automatgear,109900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4577921-ny-dacia-spring-el-comfort-44hk-5d-aut,2020,El,44.0
Dacia,Spring,100.0,14.0,230.0,Automatgear,114900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4830688-ny-dacia-spring-essential,2020,El,44.0
Dacia,Spring,2000.0,14.0,230.0,Automatgear,129900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4773755-ny-dacia-spring-el-expression-44hk-5d-aut,2020,El,44.0
Dacia,Spring,100.0,14.0,230.0,Automatgear,124900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4618824-ny-dacia-spring-el-comfort-44hk-5d-aut,2020,El,44.0
Dacia,Spring,25.0,14.0,230.0,Automatgear,129900.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4694036-ny-dacia-spring-expression,2020,El,44.0
Fiat,500e,14743.0,14.0,331.0,Automatgear,199900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4783537-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear,2020,El,118.0
Fiat,500e,50.0,14.0,331.0,Automatgear,229900.0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4647481-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear,2020,El,118.0
Fiat,500e,50.0,14.0,331.0,Automatgear,229900.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4658813-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear,2020,El,118.0
Fiat,500e,10.0,14.0,331.0,Automatgear,229900.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4652495-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear,2020,El,118.0
Fiat,500e,2000.0,14.0,331.0,Automatgear,229900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4705869-brugt-fiat-500e-el-la-prima-118hk-cabr-trinl-gear,2020,El,118.0
Toyota,Proace,3000.0,23.0,271.0,Automatgear,269900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4777899-brugt-toyota-proace-city-electric-medium-el-base-136hk-van-aut,2020,El,136.0
Toyota,Proace,2000.0,23.0,271.0,Automatgear,379500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4833574-ny-toyota-proace-electric-long-el-comfort-master-m-2-skydedore-136hk-van-aut,2020,El,136.0
Toyota,Proace,1000.0,23.0,271.0,Automatgear,329900.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4735115-ny-toyota-proace-electric-medium-el-comfort-136hk-van-aut,2020,El,136.0
Audi,e-tron,48707.0,17.0,493.0,Automatgear,344200.0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4811087-brugt-audi-e-tron-50-quattro,2020,El,313.0
Audi,Q4,17800.0,17.0,493.0,Automatgear,389000.0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,https://www.autouncle.dk/da/d/4798099-brugt-audi-q4-e-tron-50-attitude-quattro,2022,El,299.0
Audi,e-tron,28000.0,17.0,493.0,Automatgear,399900.0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,https://www.autouncle.dk/da/d/4825495-brugt-audi-e-tron-50-s-line-sportback-quattro,2020,El,313.0
Fiat,500,18000.0,14.0,312.0,Automatgear,109500.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4728149-brugt-fiat-500-abarth-e-l,2017,El,113.0
Fiat,e-Scudo,1000.0,14.0,312.0,Automatgear,279900.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4489769-ny-fiat-e-scudo-75-l3h1-business,2020,El,136.0
Fiat,Doblò,0.0,14.0,312.0,Automatgear,249900.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4570157-ny-fiat-doblo-e-50-l1-primo,2023,El,136.0
Ford,GT,27000.0,18.0,537.0,Automatgear,459900.0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4794973-brugt-ford-gt-el-ur-awd-487hk-5d-aut,2020,El,487.0
Ford,GT,10.0,18.0,537.0,Automatgear,553990.0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4729220-ny-ford-gt-el-ur-awd-487hk-5d-aut,2020,El,487.0
Ford,GT,10.0,18.0,537.0,Automatgear,551390.0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4728683-ny-ford-gt-el-ur-awd-487hk-5d-aut,2020,El,487.0
Ford,GT,10.0,18.0,537.0,Automatgear,549990.0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4730672-ny-ford-gt-el-ur-awd-487hk-5d-trinl-gear,2020,El,487.0
Ford,GT,10.0,18.0,537.0,Automatgear,554990.0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4729219-ny-ford-gt-el-ur-awd-487hk-5d-aut,2020,El,487.0
Ford,GT,10.0,18.0,537.0,Automatgear,554990.0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4729218-ny-ford-gt-el-ur-awd-487hk-5d-trinl-gear,2020,El,487.0
Ford,Mustang,44000.0,18.0,537.0,Automatgear,309400.0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4750095-brugt-ford-mustang-mach-e-standard-range-awd,2020,El,15.0
Ford,Mustang,188500.0,18.0,537.0,Automatgear,235000.0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4818645-brugt-ford-mustang-mach-e-ford-mustang-mach-e-extended-long-range-rwd-98-kwh-pris-235000kr,2021,El,294.0
Hyundai,Kona,16000.0,16.0,455.0,Automatgear,169900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4610852-brugt-hyundai-kona-39-ev-trend,2020,El,39.0
Hyundai,Kona,23000.0,16.0,455.0,Automatgear,153000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4799635-brugt-hyundai-kona-ev,2020,El,136.0
Hyundai,Ioniq,18000.0,73.0,455.0,Automatgear,374990.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4643774-brugt-hyundai-ioniq-5-ultimate-awd,2020,El,306.0
Hyundai,Ioniq,62000.0,16.0,455.0,Automatgear,154900.0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4796845-brugt-hyundai-ioniq-ev-premium-5d,2021,El,136.0
Hyundai,Ioniq,24000.0,16.0,455.0,Automatgear,395000.0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4765338-brugt-hyundai-ioniq-5-ev-suv-ultimate-awd-77-4kw,2022,El,325.0
Hyundai,Kona,62000.0,16.0,455.0,Automatgear,139900.0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,https://www.autouncle.dk/da/d/4786542-brugt-hyundai-kona-39-ev-trend,2020,El,39.0
Hyundai,Ioniq,13000.0,16.0,455.0,Automatgear,429900.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4730254-brugt-hyundai-ioniq-6-77-ultimate-5d,2023,El,229.0
Hyundai,Ioniq,6000.0,16.0,455.0,Automatgear,299900.0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4787042-brugt-hyundai-ioniq-5-pre,2020,El,229.0
Hyundai,Ioniq,7000.0,16.0,455.0,Automatgear,299900.0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4817437-brugt-hyundai-ioniq-5-pre,2020,El,229.0
Hyundai,Ioniq,17000.0,16.0,455.0,Automatgear,269900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4664676-brugt-hyundai-ioniq-5-58-essential,2020,El,58.0
Hyundai,Ioniq,79750.0,16.0,455.0,Automatgear,118500.0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4827417-brugt-hyundai-ioniq-28-ev,2019,El,120.0
Jaguar,I-Pace,45000.0,22.0,441.0,Automatgear,479900.0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4832165-brugt-jaguar-i-pace-400ps-5-doors-awd-a,2021,El,400.0
Kia,Soul,16500.0,17.0,462.0,Automatgear,220000.0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4764230-brugt-kia-soul-ev-150-kw,2022,El,204.0
Kia,e-Niro,40514.0,17.0,462.0,Automatgear,209000.0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4805141-brugt-kia-e-niro-64-premium,2021,El,204.0
Kia,EV6,500.0,17.0,462.0,Automatgear,408000.0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4726139-ny-kia-ev6-77-long-range-upgrade,2020,El,229.0
Kia,EV6,30000.0,77.0,462.0,Automatgear,469990.0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,https://www.autouncle.dk/da/d/4667387-brugt-kia-ev6-gt-performance-awd,2020,El,585.0
Kia,Niro,1000.0,17.0,462.0,Automatgear,339000.0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4732382-ny-kia-niro-64-ev-upgrade,2020,El,204.0
Mercedes,EQC400,9000.0,18.0,449.0,Automatgear,509900.0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4722778-brugt-mercedes-eqc400-4matic,2023,El,15.0
Mercedes,EQC400,18000.0,18.0,449.0,Automatgear,519700.0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,https://www.autouncle.dk/da/d/4775750-brugt-mercedes-eqc400-amg-line-4matic,2020,El,15.0
Mercedes,EQC400,26000.0,18.0,449.0,Automatgear,519700.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,https://www.autouncle.dk/da/d/4800514-brugt-mercedes-eqc400-amg-line-4matic,2020,El,15.0
Mercedes,EQC400,28000.0,18.0,449.0,Automatgear,504900.0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4735131-brugt-mercedes-eqc400-4matic,2022,El,15.0
Mercedes,EQB250+,4000.0,18.0,449.0,Automatgear,429900.0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4804543-brugt-mercedes-eqb250-eqb250-amg-edition,2023,El,190.0
Mercedes,EQB250+,13000.0,18.0,449.0,Automatgear,429900.0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4831511-brugt-mercedes-eqb250-eqb250-amg-edition,2023,El,190.0
Mercedes,EQB250+,8000.0,18.0,449.0,Automatgear,399700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://www.autouncle.dk/da/d/4800513-brugt-mercedes-eqb250,2020,El,190.0
Mini,Cooper,31000.0,16.0,233.0,Automatgear,161500.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4810904-brugt-mini-cooper-se-maximise,2020,El,184.0
Nissan,Leaf,20000.0,19.0,310.0,Automatgear,129900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4832283-brugt-nissan-leaf-tekna,2021,El,147.0
Nissan,Leaf,14000.0,19.0,310.0,Automatgear,134900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829870-brugt-nissan-leaf-tekna,2021,El,147.0
Nissan,Leaf,19000.0,19.0,310.0,Automatgear,129900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4829869-brugt-nissan-leaf-tekna,2021,El,147.0
Nissan,Leaf,15000.0,19.0,310.0,Automatgear,132900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4821149-brugt-nissan-leaf-tekna,2021,El,147.0
Nissan,Leaf,31000.0,19.0,310.0,Automatgear,129900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4819467-brugt-nissan-leaf-tekna,2021,El,147.0
Nissan,Ariya,19100.0,19.0,310.0,Automatgear,369700.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4773112-brugt-nissan-ariya-87kwh-evolve-2wd-22kw-chargersporgsmal-fa-hurtigt-svar,2020,El,238.0
Nissan,Leaf,6000.0,19.0,310.0,Automatgear,174900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4752823-brugt-nissan-leaf-n-connecta,2020,El,147.0
Nissan,Leaf,3000.0,19.0,310.0,Automatgear,179900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4804258-brugt-nissan-leaf-n-connecta,2023,El,147.0
Nissan,Ariya,2000.0,87.0,310.0,Automatgear,354900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4792685-ny-nissan-ariya-el-engage-238hk-5d-aut,2020,El,238.0
Nissan,Leaf,13000.0,19.0,310.0,Automatgear,169900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4825813-brugt-nissan-leaf-acenta,2022,El,147.0
Nissan,Leaf,106000.0,19.0,310.0,Automatgear,59900.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4827527-brugt-nissan-leaf-a,2014,El,109.0
Nissan,Ariya,1000.0,19.0,310.0,Automatgear,439900.0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4726081-ny-nissan-ariya-ariya-el-evolve-238hk-5d-aut-el-evolve-238hk-5d-aut,2020,El,238.0
Nissan,Leaf,1500.0,19.0,310.0,Automatgear,239900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4499074-brugt-nissan-leaf-el-n-connecta-59-kwh-214hk-5d-aut,2020,El,214.0
Nissan,Leaf,61000.0,19.0,310.0,Automatgear,199900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4782192-brugt-nissan-leaf-el-tekna-62-kwh-214hk-5d-aut,2020,El,214.0
Nissan,Leaf,2200.0,19.0,310.0,Automatgear,249900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4499067-brugt-nissan-leaf-el-tekna-59-kwh-214hk-5d-aut,2020,El,214.0
Nissan,Townstar,100.0,19.0,310.0,Automatgear,259900.0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4665016-ny-nissan-townstar-townstar-l1h1-el-n-connecta-122hk-van-aut-l1h1-el-n-connecta-122hk-van-aut,2020,El,122.0
